,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,y
79,562.3124815628535,34226.54820939209,-1094.733719473359,86.61852753075085,39.593698365873465,0.3706348579712,4.186544268081499,3.524536015532151,20.73729844370126,0.4103671038692615,0.3475902157692715,0.9606686320036496,0.8890408037933889,-0.1519212343870493,0.7925221888582024,0.2777541424396544,23.462623686500244,0.0306914713143031,6.684155763666518,0.5012790557733187,0.1075564999794003,46.92524737300048,4.575518209013797,31.553056474156083,0
80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
81,490.86449387605376,73684.34640635572,-1091.596392213174,178.04310932437286,64.27824505460997,0.472408612373529,6.207109355364588,3.919333768289168,21.69857869250696,0.2542343640511596,0.1655199208213816,0.9494556066627666,0.8546844093815577,-0.1623266754070065,0.8685576184644277,0.1682725303503572,21.49960700321393,0.0030652012888339,8.751189486732915,0.5462265277876203,0.0119424607007757,42.99921400642786,5.567329024587705,60.58033859474569,0
82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
83,207.84689593782815,453.40305069245903,-29.894638599204917,8.647934570952613,3.973730347495564,0.3594439086946224,1.3555501242175236,2.147031917462738,1.99205363208009,0.5711666471789516,0.5271530034780467,0.9896702526911638,0.9377013165373058,-0.0921487249810084,0.4599959608029738,0.4422671106779038,14.3761431337032,0.0491631779362119,5.151472734603518,0.3810841825952081,0.0988298344158514,28.7522862674064,3.4481345584253598,3.1554162296120447,1
84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
85,629.1068432140137,1956.5234349630143,-107.81517198655531,10.476935556931712,5.253923964169842,0.298135295694603,1.2401801315383405,2.055186629117256,3.6363381987593,0.6304034309899611,0.603074893276355,0.9942825272605672,0.9622188792276354,-0.0732848909225227,0.4137082142198366,0.4538323048909725,25.055820031925467,0.1032204861622441,4.338583908074988,0.3734433040799861,0.188198792130113,50.11164006385093,3.012563761614411,3.932714880275389,1
86,1.0433921628528844,0.1183480258178217,0.0709555985352391,0.0486286355649016,0.0236062241512681,0.3529431805676902,0.0236062241512681,0.160151785994435,0.0230182315054789,0.988196887924366,0.988196887924366,0.9952787551697462,0.992131258616244,-0.1873649461462408,0.2102699411759752,0.0236062241512681,1.0183984249761728,0.940864338636436,0.2404416690666801,0.3529431805675709,0.9697984629481932,2.0367968499523457,0.2168354449154123,0.0180587149290424,1
87,267.799408440294,574.9773812801012,-38.40818841201106,5.810370900781615,1.9956954522256087,0.4685343074875327,0.9239501179596254,1.7254140554878918,1.1089130991724554,0.645998646166684,0.6212810098484722,0.995267764006224,0.9580489156440682,-0.0922193050190042,0.5031212539700362,0.4886791772074688,16.335366539865213,0.0925267278859992,4.190147952919341,0.5286809142784155,0.1826122872214324,32.670733079730425,2.931865302361393,1.9515165882518064,1
88,1.0919933899145489,0.2389511250696614,0.1430198834379888,0.1010100626474496,0.0471146641026036,0.367475374467722,0.0471146641026036,0.2721284249434457,0.0447822280543656,0.9764426679486982,0.9764426679486982,0.9905770671794792,0.9842951119657988,-0.1776135028904218,0.2708544595579314,0.0471146641026036,1.0385169073219502,0.8811554085706077,0.4295298087850033,0.3674753744676957,0.937925760626748,2.0770338146439005,0.3824151446824,0.0370311816875133,1
89,623.4955198530904,10922.364956902156,-404.8916561942453,20.055716172924274,4.968561995706663,0.5755579076156646,1.0166798301503144,1.787598572117491,3.880348305400128,0.6957852556336009,0.6797816224224408,0.9944120020092212,0.9685060723084484,-0.1465681433392573,0.639404224324876,0.4266630732179889,24.894140816468543,0.153569988035833,3.7068459483948817,0.661339996873935,0.2344257689088439,49.788281632937085,2.76465411585811,6.256069542157732,1
90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
91,355.7584739658479,1762.8429861575137,-102.8248024211196,11.598324527895096,5.588124051789047,0.327569263038988,1.3846955848233864,2.1938529038712438,3.493855887759912,0.6031223210123761,0.5674334496586363,0.9896464815522106,0.9460325458699504,-0.1005112172380901,0.4797992321367882,0.4275338402254552,18.821492350952283,0.0861703713865992,4.677026063549009,0.4808089478003849,0.164088423399692,37.64298470190457,3.2018222007321526,4.296612144921036,1
92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
93,408.9802031917712,5689.109214613765,-286.23702020516697,30.287649305395423,15.341464411101343,0.2990769446090079,2.3635627208725087,2.7795234017630035,8.983705087720942,0.5224416161695651,0.4731091541356556,0.9770939766006648,0.9210132974131984,-0.1143276279741824,0.5519092339677628,0.3628972414610087,20.12949056698124,0.0525649338734146,5.671548634445099,0.3990342076708097,0.1623149225559876,40.25898113396248,3.860861714462815,11.407278429124192,1
94,1.0038892819153575,0.0056788481709362,0.0045587123835086,0.0040181591784609,0.0034604467121653,0.0751895969298972,0.0034604467121653,0.0332012055133158,0.003448155212593,0.9982697766439176,0.9982697766439176,0.999307910657567,0.9988465177626114,-0.0484419007297248,0.0232605303879455,0.0034604467121653,1.0018731684238131,0.9928125418420936,0.0383903189142123,0.0780837088634159,0.9963966082201038,2.0037463368476267,0.0349298722020473,0.0018696514726565,1
95,267.766359891285,1079.0732549973425,-65.58328580452256,7.622879299280698,2.8318491885297874,0.4437374203258367,0.952091923678096,1.811752453380691,1.9005603651949368,0.6721097192994804,0.6508769710633413,0.9960320986625206,0.9668910887265056,-0.0902629919335766,0.5112436535469782,0.4466466442414001,16.32686650216944,0.1248912993511399,3.98997395273053,0.4974731001444381,0.2490100831785935,32.65373300433888,2.850372640205929,2.613682121952623,1
96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
97,127.58244691249271,35.00091955951912,-4.095980627434936,2.056567019517048,0.967233946283753,0.3575938635137989,0.6213132124349432,1.411601776243251,0.5704995457427777,0.7321619350578851,0.7208320023948956,0.9952365714959754,0.9599072658741086,-0.0818975879404904,0.4390610591140023,0.4372381381873774,11.283172207526976,0.1625154802148488,3.2476811117257323,0.3871897251123284,0.2541452319506874,22.56634441505395,2.403442250390053,0.7559502414502004,1
98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
99,199.8343755293887,1041.438008383024,-56.19543138862839,14.60772243346426,6.346408437731284,0.3895110832751399,1.7333853792045717,2.4504128753896697,3.181973318169377,0.5184646867218416,0.4627867711509125,0.9839386692764158,0.922651059288309,-0.0912647067612827,0.575850931750288,0.4125376993102687,14.062759414516725,0.0283356941600558,5.864905890068474,0.4683979677398824,0.0663432671176634,28.125518829033453,3.860329458902669,5.238532717798886,1
100,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
101,169.65703319587203,209.82627136338635,-16.522344460024133,4.034962282352851,1.907672635504941,0.3431149434246903,0.9445716828992814,1.760732876598388,0.9920237556146853,0.6376566656143959,0.6106112741029986,0.993678052461197,0.9500844798584164,-0.0624441924571305,0.4005646089246537,0.4868888598640482,13.004771821101578,0.097120271946706,4.109952816543317,0.4192008258037382,0.206397667825603,26.009543642203155,2.7978949742424097,1.485658729464448,1
102,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
103,372.546483178398,1355.8094988505936,-79.27572773153165,8.781216474407351,2.9404968547282926,0.4739197863113794,1.0393139141997847,1.9004533415066729,1.816860709510916,0.641632160990443,0.613660703440675,0.9943339154504444,0.9577642035463728,-0.1048198132819962,0.5583656552703555,0.4540712028980547,19.263462207378915,0.1003488577581272,4.319033740166544,0.5365924135329626,0.2379820596664638,38.52692441475782,3.0335059496925942,2.9304283322839115,1
104,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
105,854.3112892112615,45123.01762467918,-1376.2581502390078,75.69142823505157,30.77364368492088,0.3809760837752707,3.125081458759785,3.0466956884224112,19.359913637981887,0.5011616753862966,0.4529599025158697,0.9776372760218404,0.9271336351140764,-0.1408559019787311,0.6605126700283132,0.3501236267627534,29.03364522634841,0.0495498681449659,6.05508873734588,0.4881456954439132,0.1513593045535652,58.06729045269681,4.188683014932793,26.61626797999311,1
106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
107,510.8304213600476,15316.223863337893,-607.6818423459898,50.19818345089261,19.146254209544736,0.4193465544470962,2.6782500290156053,2.9311537300064625,10.972533198323324,0.4855946459342594,0.4302856367341341,0.9788933882809262,0.9223699282189832,-0.1336138534103624,0.6577307642653429,0.3622590247256879,22.427350914107304,0.034077162917455,6.302649742846207,0.5052276614653857,0.1013855323419766,44.85470182821461,4.253270951475563,17.336109415109323,1
108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
109,503.0712158833029,60094.95987229802,-1228.7271449978707,148.46090744962555,80.85998134948673,0.2862701247487457,6.185343330839643,3.679189172588228,33.27926420352107,0.3135190286472037,0.2371161360032398,0.9413203380433004,0.8625028904532713,-0.217074503043869,0.8900870946474592,0.2233170633632559,22.041127763677597,0.0055349624881671,8.117009857017182,0.612280160652579,0.0162482563249263,44.0822555273552,5.288863824470539,57.330222199778056,1
110,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
111,75.45186261984654,7.370767352589581,-1.1346313297115205,0.7986078357417404,0.4612252818953685,0.2657687442656569,0.3951815605405419,1.059515370740851,0.3035035783120607,0.8104271724018355,0.8083544484707118,0.9968696045232086,0.9699308393951284,-0.053287018840824,0.3128304402366593,0.3610554812836382,8.68144416290121,0.3088807500826058,2.161625501032624,0.3490449435118233,0.4866488062153957,17.362888325802416,1.7079798690824122,0.3149582794092772,1
112,1.4298090663642544,0.6143030218375464,0.3656482880485157,0.3812408547053491,0.2002169146916263,0.3176551437746897,0.2002169146916263,0.7074848389663582,0.1570974382362778,0.8998915426541867,0.8998915426541867,0.9599566170616748,0.9332610284361246,-0.1144450939657012,0.3279516703351589,0.2002169146916263,1.1766391745700229,0.5521736770652345,1.269790862067259,0.317655143774689,0.7232523680841643,2.3532783491400453,1.0695739473756327,0.1453644423492438,1
113,753.9995237204645,874.1738406417488,-49.01505411327896,6.199556075978711,2.5279156911333214,0.40080516029405,0.9262742620844212,1.7889175895834273,1.6237753317091803,0.6712420054666002,0.648472178225226,0.9981097234528218,0.975988262740054,-0.0964060706472605,0.4742946656016824,0.4422828225523733,27.442299581086505,0.1288275417497403,3.984725921116744,0.535323765988412,0.2727559719339844,54.88459916217301,2.797824454496438,2.181867941778008,1
114,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
115,669.5159072450479,28161.60122674628,-936.035213600697,67.0989138198931,20.6928543410768,0.5156989059664484,2.883921338158117,3.0662449978726154,11.50750131356432,0.461716011517827,0.3998676245176775,0.9838708485249552,0.9290157804797664,-0.1351745254049048,0.687982463772602,0.3343838876123574,25.64824022583916,0.0247739917878655,6.808629933196834,0.5914132672126828,0.078901283255925,51.29648045167831,4.515170362855305,21.94794204024248,1
116,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
117,255.2846648535173,410.4076086230929,-25.50463714345733,6.65690210058943,3.3489144713610064,0.3187789437300645,1.1645497410237011,1.979078206349656,1.868678649276003,0.612232699541254,0.57768091800691,0.9944892238508736,0.956368389443509,-0.1032731466261722,0.4608628869181424,0.4517024538888368,15.9516903827617,0.0699553126960376,4.684612833722308,0.3914739617772189,0.1468129726045698,31.903380765523405,3.187459663817476,2.501454142987609,1
118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
119,1164.5398417849008,1102801.208539534,-17000.388349405195,587.2567791135625,68.56191557166747,0.7960153329841888,5.308027017022819,3.802803181123331,36.433297146353695,0.3566399633778152,0.2858477367277449,0.9743166572252518,0.9112785595370636,-0.1862965841069494,0.8784816211742492,0.2627860522286667,32.168670578353634,0.0058953673062584,8.8814456960342,0.8110790726324171,0.0301250745685579,64.33734115670724,5.87165346432854,163.95467367130763,1
